Date,Loop,GPS_x,GPS_y,Latitude,Longitude,Location,Zebra species,Filename,Pin Number,Grass species,Green leaf,Brown leaf,Green stem,Brown stem,Seed,Max height,Forb species,Green forb,Brown forb,Forb height,Notes,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,9,Cynodon plectostachyus,,1,,,,7,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,10,Cynodon plectostachyus,,2,,,,4,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,11,,,,,,,,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,12,,,,,,,,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,13,Cynodon plectostachyus,,1,,1,,7,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,14,Cynodon plectostachyus,,1,1,,,4,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,15,Cynodon nlemfuensis,2,,,1,,10,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,16,Cynodon nlemfuensis,1,,,1,,8,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,17,Cynodon nlemfuensis,1,,,,,3,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,18,Cynodon nlemfuensis,,,1,1,,5,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,19,Cynodon plectostachyus,,1,,,,11,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,20,Cynodon plectostachyus,2,,,1,,18,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,21,Cynodon plectostachyus,1,1,,5,,18,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,22,Cynodon plectostachyus,1,,1,1,,19,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,23,Cynodon plectostachyus,3,,1,1,,14,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,1,Cynodon plectostachyus,1,1,1,1,,10,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,2,Cynodon plectostachyus,,,,1,1,22,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,3,Cynodon plectostachyus,,1,1,2,,21,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,4,Cynodon plectostachyus,,1,1,1,,4,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,5,Cynodon plectostachyus,2,1,,1,,9,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,6,Cynodon plectostachyus,1,,,,,6,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,7,,,,,,,,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,8,,,,,,,,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,9,,,,,,,,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,10,,,,,,,,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,11,Cynodon plectostachyus,2,,,,,5,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,12,Cynodon nlemfuensis,3,2,,,1,27,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,13,,,,,,,,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,14,Cynodon nlemfuensis,,1,,,,3,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,15,,,,,,,,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,16,,,,,,,,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,17,,,,,,,,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,18,,,,,,,,Alternanthera pungens,4,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,19,Cynodon nlemfuensis,2,1,,,,5,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,20,Pennisetum mezzianum,,7,2,,2,59,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,21,,,,,,,,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,22,Digitaria macroblefara,2,3,,1,,11,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,23,Cynodon nlemfuensis,,1,,1,,6,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,24,Cynodon nlemfuensis,,2,,2,,5,,,,,,
6/24/21,1,259450,53209,0.478350759,36.83954763,,PZ,DSCN5558,25,Cynodon plectostachyus,2,1,,,,8,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,1,Digitaria macroblefara,2,,,,,9,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,2,Digitaria macroblefara,2,,,,,4,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,3,Microchloa kunthii,,2,,,,2,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,4,Chloris roxburghiana,2,7,,,,15,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,5,Microchloa kunthii,,2,,,,4,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,6,Cenchrus ciliaris,,2,,1,1,21,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,7,Cenchrus ciliaris,,2,,2,,12,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,8,Cenchrus ciliaris,1,1,,,1,26,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,9,Microchloa kunthii,,2,,,,4,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,10,Chloris roxburghiana,1,,,1,,6,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,11,,,,,,,,Indigofera erecta,1,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,12,,,,,,,,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,13,Cenchrus ciliaris,3,6,,2,,27,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,14,Microchloa kunthii,1,4,,,,10,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,15,,,,,,,,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,16,Digitaria macroblefara,1,2,,1,,11,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,17,Digitaria macroblefara,,1,,1,,12,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,18,Cenchrus ciliaris,2,1,,,,7,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,19,Sporobolus africana,,4,,,,7,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,20,Cenchrus ciliaris,,2,,,,8,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,21,Microchloa kunthii,,2,,,,3,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,22,,,,,,,,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,23,Cenchrus ciliaris,2,,,1,,13,,,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,24,,,,,,,,Solanum incanum,1,,,,
6/24/21,1,259411,53350,0.479625407,36.83919698,,GZ,DSCN5559,25,Microchloa kunthii,,1,,,,2,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,1,Digitaria macroblefara,2,3,1,,,7,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,2,Digitaria macroblefara,1,2,1,,,5,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,3,Pennisetum stramineum,2,,,,,25,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,4,Pennisetum stramineum,5,3,,2,,33,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,5,Cenchrus ciliaris,5,7,1,1,1,34,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,6,Microchloa kunthii,,3,,,,4,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,7,Cenchrus ciliaris,1,,,,,13,Indigofera erecta,1,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,8,,,,,,,,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,9,,,,,,,,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,10,,,,,,,,Indigofera erecta,1,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,11,Digitaria macroblefara,2,1,,,,7,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,12,,,,,,,,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,13,,,,,,,,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,14,,,,,,,,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,15,,,,,,,,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,16,Microchloa kunthii,,1,,,,5,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,17,,,,,,,,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,18,,,,,,,,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,19,Cenchrus ciliaris,2,4,,1,,11,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,20,Pennisetum stramineum,,2,3,,,33,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,21,Enteropogon macrostachyus,1,,,,,10,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,22,Enteropogon macrostachyus,4,2,,,,7,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,23,,,,,,,,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,24,Cynodon nlemfuensis,1,1,,3,,19,,,,,,
6/24/21,1,260604,51820,0.465796227,36.84991521,,Cattle,DSCN5560,25,,,,,,,,Indigofera erecta,2,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,1,Cenchrus ciliaris,2,1,,,,8,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,2,Cenchrus ciliaris,2,1,,,,7,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,3,Cenchrus ciliaris,1,,,,1,11,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,4,Cenchrus ciliaris,2,1,,,,6,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,5,Cynodon plectostachyus,2,,,,1,17,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,6,,,,,,,,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,7,,,,,,,,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,8,Cenchrus ciliaris,,3,,,,3,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,9,,,,,,,,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,10,Cenchrus ciliaris,1,4,,1,,7,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,11,Cyperus teneristolon,1,,1,,,3,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,12,Cenchrus ciliaris,,2,,,,9,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,13,Microchloa kunthii,,1,,,,4,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,14,Cenchrus ciliaris,1,,,1,,17,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,15,,,,,,,,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,16,Enteropogon macrostachyus,5,4,,1,,26,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,17,Microchloa kunthii,,3,,,,6,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,18,,,,,,,,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,19,,,,,,,,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,20,Bothriochloa insculpta,1,2,,3,,26,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,21,,,,,,,,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,22,,,,,,,,,,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,23,,,,,,,,Melhania velutina,2,,,,
6/24/21,1,259578,53549,0.481425018,36.84069618,,GZ_PZ,DSCN5561,24,,,,,,,,Indigofera erecta,1,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,1,Cynodon nlemfuensis,2,1,,,,7,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,2,Cynodon nlemfuensis,,,,1,,10,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,3,Cynodon nlemfuensis,,,,1,,7,Indigofera erecta,1,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,4,,,,,,,,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,5,Microchloa kunthii,,4,,,,5,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,6,,,,,,,,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,7,Cynodon nlemfuensis,,1,,1,,4,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,8,,,,,,,,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,9,Microchloa kunthii,,2,,,,5,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,10,Cynodon plectostachyus,3,,,,,21,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,11,,,,,,,,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,12,Cynodon nlemfuensis,1,3,1,,,11,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,13,Microchloa kunthii,,3,,,,10,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,14,,,,,,,,Barleria spinisepela,1,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,15,Cynodon nlemfuensis,,1,1,,,9,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,16,Cynodon nlemfuensis,,1,1,,,5,Solanum incanum,1,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,17,Cynodon nlemfuensis,,2,1,,,6,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,18,Cynodon nlemfuensis,,,2,,,12,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,19,Microchloa kunthii,,2,,2,,3,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,20,,,,,,,,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,21,Cyperus rigidifolius,,4,,,,10,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,22,Microchloa kunthii/Cynodon plectostachyus,1,3,,,,31,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,23,Cyperus rigidifolius,,2,,,,4,,,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,24,,,,,,,,Indigofera erecta,1,,,,
6/24/21,2,261290,54676,0.491619083,36.85606791,,Cattle,DSCN5562,25,,,,,,,,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,1,Cynodon nlemfuensis,1,2,1,,,7,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,2,,,,,,,,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,3,Cynodon nlemfuensis,,,,2,,11,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,4,Microchloa kunthii,,1,,,,2,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,5,Cynodon nlemfuensis,,2,1,,,4,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,6,Cynodon nlemfuensis,,2,,,,12,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,7,,,,,,,,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,8,Cynodon nlemfuensis,,,,1,,7,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,9,Cynodon nlemfuensis,1,4,,2,,10,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,10,Cynodon nlemfuensis,,2,,,,3,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,11,Cynodon nlemfuensis,,2,,,,6,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,12,,,,,,,,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,13,Cynodon nlemfuensis,,2,,,,3,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,14,,,,,,,,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,15,,,,,,,,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,16,Cynodon nlemfuensis,,2,,,,2,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,17,Cynodon nlemfuensis,,4,,,,5,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,18,Cynodon nlemfuensis,,3,,1,,9,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,19,Cynodon nlemfuensis,,1,,,,6,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,20,,,,,,,,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,21,,,,,,,,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,22,Cynodon nlemfuensis,,1,1,1,,11,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,23,Microchloa kunthii,,2,,,,3,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,24,Cynodon nlemfuensis,,3,1,1,,6,,,,,,
6/24/21,2,259606,55319,0.49742742,36.84094249,,GZ,DSCN5563,25,Cynodon nlemfuensis,,1,,1,,7,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,1,Bothriochloa insculpta,,1,,1,,13,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,2,Bothriochloa insculpta,2,1,,2,,15,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,3,Bothriochloa insculpta,1,2,2,,,8,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,4,Bothriochloa insculpta,,1,,1,,9,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,5,,,,,,,,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,6,Cenchrus ciliaris,,2,,1,1,37,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,7,Cenchrus ciliaris,1,1,1,,1,6,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,8,Aristida adscensionis,2,1,,,,7,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,9,Microchloa kunthii,,2,,,,5,Melhania velutina,4,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,10,Cenchrus ciliaris,4,1,1,1,,14,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,11,Eragrostis tenuifolia,,2,,,,5,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,12,,,,,,,,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,13,,,,,,,,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,14,Eragrostis tenuifolia,,2,,1,,7,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,15,,,,,,,,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,16,Cynodon plectostachyus,,1,1,,,3,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,17,,,,,,,,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,18,Cynodon plectostachyus,1,1,1,,,8,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,19,Cenchrus ciliaris,2,1,,,,9,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,20,Cynodon plectostachyus,,2,,,,13,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,21,Eragrostis tenuifolia,,2,,1,,8,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,22,Cynodon plectostachyus,2,,,1,2,35,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,23,Cenchrus ciliaris,1,2,1,,,16,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,24,Cynodon plectostachyus,,,1,3,1,17,,,,,,
6/24/21,2,259577,53616,0.482030752,36.84068701,,PZ,DSCN5564,25,Cynodon plectostachyus,1,1,,1,,15,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,1,Cynodon nlemfuensis,1,1,1,,,7,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,2,Cynodon nlemfuensis,1,,,,,5,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,3,,,,,,,,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,4,Cynodon nlemfuensis,,,,1,,11,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,5,Cynodon nlemfuensis,2,3,,2,,23,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,6,Cynodon nlemfuensis,,2,1,1,,9,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,7,,,,,,,,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,8,,,,,,,,Barleria spinisepela,1,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,9,Cynodon nlemfuensis,,1,,2,,8,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,10,Cynodon nlemfuensis,1,1,,1,,10,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,11,Cynodon nlemfuensis,,2,,,,3,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,12,Cynodon plectostachyus,1,2,,,,4,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,13,,,,,,,,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,14,Cynodon plectostachyus,1,1,,,,6,Indigofera erecta,3,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,15,Digitaria macroblefara,1,,,,,3,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,16,,,,,,,,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,17,Cynodon nlemfuensis,,1,,1,,5,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,18,Cynodon nlemfuensis,1,1,,,,6,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,19,,,,,,,,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,20,Cynodon plectostachyus,1,1,1,,,7,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,21,,,,,,,,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,22,Microchloa kunthii,1,1,,,,3,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,23,Cynodon nlemfuensis,,1,,1,,8,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,24,Microchloa kunthii,1,,,,,2,,,,,,
6/24/21,2,260509,55751,0.501335775,36.84905079,,GZ_PZ,DSCN5565,25,Cynodon plectostachyus,1,1,,1,,7,,,,,,
6/28/21,1,259775,51550,0.463352887,36.84247098,,GZ_PZ,DSCN5574,1,Pennisetum mezzianum,1,2,,1,,33,,,,,,
6/28/21,1,259775,51550,0.463352887,36.84247098,,GZ_PZ,DSCN5574,2,Pennisetum mezzianum,2,,,4,,47,Pavonia patens,1,,,,
