"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","Days","QuickSpecies","Identifier","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","X.Cover","X.Leaf","X.Green","X.Seeds","X.Forbs","Average.Height","SD.Height","CV.Height","Average.Hits.Pin","Average.Leaves.Pin","Sp.Diversity","Distance.from.mob","Closest.mob.size","Approximate.density","Cattle.density","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Random.NDVI"
"6/25/21","1","DSCN5579","1","1025","0.473562515","36.8365717","MC","","full","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","light","","","345","","","","","","","","","","","","","393.586039644","23","Cattle","CT41","2021","6","25","10","25","","","","4","259118.462","52679.48096","OG","OG","OG","22.0323626366497","27.886694317832","0.2867","0.1521","0.64","0.660714285714286","0.4","0.0714285714285714","0.0666666666666667","8.04","13.001538370516","1.61710676250199","32.625","1.85","","","","109.816910733408","29.0457771142709","","","","","","","0.305357780625004"
"6/25/21","1","DSCN5579","2","1039","0.480249283","36.84417399","CC","","full","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","","medium","","","20","","","","","","","","","","","","","3.1545444","23","Cattle","CT42","2021","6","25","10","39","","","","3","259965.2139","53418.83022","MB","MB","MB","348.095451340084","355.694170104447","0.2975","0.1493","0.8","0.82051282051282","0.275","0.0256410256410256","0.025","2.84","2.05507501890645","0.723617964403679","11.1","1.52380952380952","","","","6.36619772367581","29.0457771142709","","","","","","","0.305357780625004"
"6/28/21","1","DSCN5580","3","1215","0.462005132","36.84030864","Cattle","","full","strong","no rain","Grazing","belly","brown with some green","Cenchrus ciliaris","Pennisetum stramineum","Cynodon nlemfuensis","Enteropogon macrostachyus","light","","","200","","","","","","","","","","","","Lima 3","322.25008662","26","Cattle","CT43","2021","6","28","12","15","","","","4","259534.1769","51401","OG","OG","OG","96.0695711366707","110.574766927062","0.2958","0.1764","0.68","0.784810126582278","0.432098765432099","0.0253164556962025","0.0246913580246914","12.72","15.2357036813751","1.19777544664899","46.9411764705882","2.58333333333333","","","","63.6619772367581","15.9154943091895","","","","","","","0.298124448750005"
"6/28/21","2","DSCN7830","2","1032","0.494227009","36.8411039","Cattle","","full","medium","no rain","Grazing","hock","brown","Pennisetum mezzianum","Pennisetum stramineum","Themeda triandra","Cynodon plectostachyus","light","","","344","","","","","","","","","","","","Lima 1","233.20833354","26","Cattle","CT44","2021","6","28","10","32","","","","4","259623.8564","54965","MB","MB","OG","164.781026407174","177.314705584282","0.3067","0.182","0.68","0.75","0.541666666666667","0.0208333333333333","0","7.4","7.9320026895272","1.07189225534151","27.4117647058824","1.8","","","","109.498600847224","27.374650211806","","","","","","","0.298124448750005"
"6/29/21","1","DSCN0531","1","1028","0.448910279","36.84308414","CC","","full","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum mezzianum","","","medium","","","300","","","","","","","","","","","","Lol Patai","222.349901256","27","Cattle","CT45","2021","6","29","10","28","","","","2","259842.7942","49952.5","OG","OG","LB","56.4133033246061","56.8922111190383","0.3347","0.1916","0.8","0.605263157894737","0.302631578947368","0","0","16.76","14.3186358754364","0.854333882782599","49.5","2.09090909090909","","","","140.056349920868","49.3380323584876","","","","","","","0.295713338125005"
"6/29/21","1","DSCN0531","2","1037","0.453009512","36.8404217","CC","","full","medium","no rain","Grazing","hoof","brown","Cynodon dactylon","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","medium","","","140","","","","","","","","","","","","Lelasung'e","194.626137636","27","Cattle","CT46","2021","6","29","10","37","","","","4","259546.4641","50406","OG","OG","OG","20.1873168827767","22.7169127571608","0.3331","0.1879","0.68","0.45","0.175","0.15","0","7.28","13.3651287560826","1.83586933462673","26.1176470588235","1.28571428571429","","","","197.35212943395","81.1690209768666","","","","","","","0.295713338125005"
"6/29/21","1","DSCN0531","3","1044","0.461981143","36.84051746","CC","","full","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Microchloa kunthii","","","","180","","","","","","","","","","","","Lokyi","298.908241548","27","Cattle","CT47","2021","6","29","10","44","Elephant ","","","4","259557.4279","51398.33956","OG","OG","OG","118.878799789322","131.492357242768","0.2958","0.1764","0.76","0.625","0.472868217054264","0.0583333333333333","0.0697674418604651","6.44","9.66988452188891","1.50153486364735","30.5263157894737","2.5","","","","101.859163578813","81.1690209768666","","","","","","","0.295713338125005"
"6/29/21","1","DSCN0533","1","1144","0.465138546","36.82820459","Cattle","","part","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Chloris roxburghiana","Cynodon plectostachyus","Pennisetum mezzianum","medium","","","400","","","","","","","","","","","","Lima 4","657.980444352","27","Cattle","CT48","2021","6","29","11","44","","","","4","258186.4833","51748","OG","OG","OG","16.157549380751","31.356852083139","0.2903","0.1553","0.964285714285714","0.67","0.537313432835821","0.02","0.00497512437810945","16.6785714285714","12.0155873191592","0.720420652968858","49.4814814814815","3.04545454545455","","","","127.323954473516","57.2957795130823","","","","","","","0.295713338125005"
"6/29/21","2","DSCN0529","1","1247","0.492616171","36.83633968","CKC","","full","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Cenchrus ciliaris","Chloris roxburghiana","Microchloa kunthii","light","","","227","","","","","","","","","","","","Going to drink water","724.831370928","27","Cattle","CT49","2021","6","29","12","47","","","","4","259093.3013","54787","LB","LB","LB","18.836654810511","25.845409370606","0.3069","0.1831","0.68","0.75","0.541666666666667","0.0208333333333333","0","7.4","7.9320026895272","1.07189225534151","27.4117647058824","1.8","","","","72.2563441637205","18.0640860409301","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4386","1","1200","0.502277014","36.85366034","CKC","","full","no wind","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","","light","","","120","","","","","","","","","","","","Gwaso Marok River","481.646651388","27","Cattle","CT50","2021","6","29","12","0","","","","3","261022.3054","55854.93923","MB","MB","MB","17.7485867084609","26.0868393088648","0.3222","0.179","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","50.9295817894065","30.2394391874601","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4386","1","1200","0.502277014","36.85366034","SH","","full","no wind","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","","light","","","","","","","","","","","","","","","Gwaso Marok River","481.646651388","27","SH","SH1","2021","6","29","12","0","","","","3","261022.3054","55854.93923","MB","MB","MB","17.7485867084609","26.0868393088648","0.3222","0.179","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","30.2394391874601","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4386","2","1209","0.514767512","36.86040367","ZC","","full","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","","","medium","","","40","","","","","","","","","","","","","490.076753292","27","Camel","CM4","2021","6","29","12","9","","","","2","261773.6283","57236.23454","MB","MB","MB","425.825506541425","433.996817566612","0.3328","0.1596","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","32.2288759761088","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4386","3","1213","0.517726328","36.85975491","CKC","","part","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Microchloa kunthii","Cynodon nlemfuensis","","light","","","110","","","","","","","","","","","","Gwaso Marok River","267.78459246","27","Cattle","CT51","2021","6","29","12","13","","","","3","261701.5","57563.52628","MB","MB","MB","220.156717156887","224.517417372628","0.3254","0.1537","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","70.0281749604339","30.2394391874601","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4387","2","1236","0.515580771","36.86538213","CKC","","full","no wind","no rain","Grazing","Lh","brown","Cynodon plectostachyus","Microchloa kunthii","","","open grassland","","","42","","","","","","","","","","","","Ewaso Nyino River","72.286998","27","Cattle","CT53","2021","6","29","12","36","Donkey","","","2","262328","57326","LB","LB","LB","139.375787744268","171.959194611176","0.333","0.1574","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","70.0281749604339","32.2288759761088","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4387","3","1240","0.514661975","36.86199588","CKC","","full","no wind","no rain","Walking","Lh","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","13","","","","","","","","","","","","","403.24273542","27","Cattle","CT54","2021","6","29","12","40","","","","2","261950.9131","57224.50146","MB","LB","LB","376.954667982438","378.698922519105","0.3217","0.1527","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","70.0281749604339","32.2288759761088","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4387","4","1243","0.511466659","36.86276757","ZC","","full","no wind","no rain","Walking","Lh","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","18","","","","","","","","","","","","","393.082873092","27","Camel","CM5","2021","6","29","12","43","","","","2","262036.7212","56871.04723","LB","LB","LB","431.981768258891","454.518848789758","0.3775","0.1767","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","32.2288759761088","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4388","2","1236","0.515580497","36.86457385","CC","","full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Microchloa kunthii","","","","","","42","","","","","","","","","","","","Ewaso Nyino River","153.939648828","27","Cattle","CT56","2021","6","29","12","36","Donkey","","","2","262238","57326","LB","LB","LB","165.627291303044","207.335409843522","0.3217","0.1527","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","70.0281749604339","32.2288759761088","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4388","3","1240","0.514661975","36.86199588","CC","","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","13","","","","","","","","","","","","Calves","403.24273542","27","Cattle","CT57","2021","6","29","12","40","","","","2","261950.9131","57224.50146","MB","LB","LB","376.954667982438","378.698922519105","0.3217","0.1527","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","70.0281749604339","32.2288759761088","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4389","1","1243","0.511623953","36.86365196","ZC","","full","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light","","","102","","","","","","","","","","","","Ewaso Nyino River","341.680296636","27","Camel","CM6","2021","6","29","12","43","","","","3","262135.2019","56888.41204","LB","LB","LB","357.755691303058","383.427598349553","0.3656","0.1488","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","32.2288759761088","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4389","2","1245","0.505489317","36.86030538","CC","","full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Microchloa kunthii","Cynodon nlemfuensis","","light","","","40","","","","","","","","","","","","","154.761725328","27","Cattle","CT58","2021","6","29","12","45","","","","3","261762.3397","56210","LB","LB","LB","24.8206675164962","25.2865896483672","0.3307","0.1773","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","50.9295817894065","32.2288759761088","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4389","3","1258","0.507762863","36.87305937","Comm_Camel","","part","light","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","Cynodon plectostachyus","","light","","","2","","","","","","","","","","","","Ewaso Nyino River","338.171395464","27","Camel","CM7","2021","6","29","12","58","","","","3","263182.5551","56461","MB","MB","MB","139.918242728657","146.146142842147","0.2912","0.1438","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","22.6795793905951","","","","","","","0.295713338125005"
"6/29/21","3","DSCN4390","1","1314","0.494989508","36.86488283","ZC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","medium","","","80","","","","","","","","","","","","Boundary Area","108.228405516","27","Camel","CM8","2021","6","29","13","14","","","","2","262271.6515","55048.47695","LB","LB","LB","23.5849124026614","26.0054582200459","0.33","0.1608","0.64","0.925925925925926","0.393939393939394","0","0.181818181818182","4.4","6.98808509774554","1.58820115857853","17.875","1.5625","","","","","14.7218322360003","","","","","","","0.295713338125005"
"6/29/21","4","DSCN4391","1","1007","0.475984335","36.87450618","CC","","full","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","","medium","","","10","","","","","","","","","","","","Uhun Exclosure North Area","121.56477144","27","Cattle","CT59","2021","6","29","10","7","","","","3","263342.5277","52946.03508","MB","MB","MB","467.831184566583","475.884740456447","0.2848","0.1531","0.846153846153846","0.805194805194805","0.525641025641026","0","0.0128205128205128","6.23076923076923","4.63299205531538","0.743566626161727","21.8181818181818","1.72222222222222","","","","7.95774715459477","9.70845152860562","","","","","","","0.295713338125005"
